Course_ID,Section,Semester,Type,Duration,Weekly_Count,Delivery_Mode,Total_Slots_Needed
COURSE_183,BTech(CSE)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_183,BTech(CSE)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_183,BTech(CSE)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_184,BTech(CSE)_3_A,Sem3,Lecture,1,1,Offline,1
COURSE_184,BTech(CSE)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_184,BTech(CSE)_3_B,Sem3,Lecture,1,1,Offline,1
COURSE_184,BTech(CSE)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_184,BTech(CSE)_3_C,Sem3,Lecture,1,1,Offline,1
COURSE_184,BTech(CSE)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_184,BTech(CSE)_3_D,Sem3,Lecture,1,1,Offline,1
COURSE_184,BTech(CSE)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_184,BTech(CSE)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_185,BTech(IT)_8_A,Sem8,Lecture,1,1,Offline,1
COURSE_185,BTech(IT)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_185,BTech(IT)_8_B,Sem8,Lecture,1,1,Offline,1
COURSE_185,BTech(IT)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_185,BTech(IT)_8_C,Sem8,Lecture,1,1,Offline,1
COURSE_185,BTech(IT)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_185,BTech(IT)_8_D,Sem8,Lecture,1,1,Offline,1
COURSE_185,BTech(IT)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_185,BTech(IT)_8_ONL,Sem8,Lecture,1,1,Online,1
COURSE_186,BCA_2_A,Sem2,Lecture,1,1,Offline,1
COURSE_186,BCA_2_B,Sem2,Lecture,1,1,Offline,1
COURSE_186,BCA_2_C,Sem2,Lecture,1,1,Offline,1
COURSE_186,BCA_2_D,Sem2,Lecture,1,1,Offline,1
COURSE_186,BCA_2_ONL,Sem2,Lecture,1,1,Online,1
COURSE_187,BTech(CSE)_3_A,Sem3,Lecture,1,2,Offline,2
COURSE_187,BTech(CSE)_3_A,Sem3,Lab,2,1,Offline,2
COURSE_187,BTech(CSE)_3_B,Sem3,Lecture,1,2,Offline,2
COURSE_187,BTech(CSE)_3_B,Sem3,Lab,2,1,Offline,2
COURSE_187,BTech(CSE)_3_C,Sem3,Lecture,1,2,Offline,2
COURSE_187,BTech(CSE)_3_C,Sem3,Lab,2,1,Offline,2
COURSE_187,BTech(CSE)_3_D,Sem3,Lecture,1,2,Offline,2
COURSE_187,BTech(CSE)_3_D,Sem3,Lab,2,1,Offline,2
COURSE_187,BTech(CSE)_3_ONL,Sem3,Lecture,1,1,Online,1
COURSE_188,BTech(IT)_8_A,Sem8,Lecture,1,2,Offline,2
COURSE_188,BTech(IT)_8_A,Sem8,Lab,2,1,Offline,2
COURSE_188,BTech(IT)_8_B,Sem8,Lecture,1,2,Offline,2
COURSE_188,BTech(IT)_8_B,Sem8,Lab,2,1,Offline,2
COURSE_188,BTech(IT)_8_C,Sem8,Lecture,1,2,Offline,2
COURSE_188,BTech(IT)_8_C,Sem8,Lab,2,1,Offline,2
COURSE_188,BTech(IT)_8_D,Sem8,Lecture,1,2,Offline,2
COURSE_188,BTech(IT)_8_D,Sem8,Lab,2,1,Offline,2
COURSE_188,BTech(IT)_8_ONL,Sem8,Lecture,1,1,Online,1
